item_uid,category,recent,k,key,model,temp,n_trials,nci,entropy_bits,accuracy,modal_answer,modal_correct
109_2020-PM-60,EthicalLegal,N,4,B,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,B,1
109_2020-PM-60,EthicalLegal,N,4,B,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,B,1
109_2020-PM-69,EthicalLegal,N,4,B,gpt-4o,0.5,30,1.0,-0.0,1.0,B,1
109_2020-PM-69,EthicalLegal,N,4,B,gpt-4o,1.0,30,1.0,-0.0,1.0,B,1
109_2020-PM-69,EthicalLegal,N,4,B,gpt-4o,1.5,30,1.0,-0.0,1.0,B,1
109_2020-PM-60,EthicalLegal,N,4,B,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,B,1
109_2020-PM-69,EthicalLegal,N,4,B,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,0.0,C,0
109_2020-PM-69,EthicalLegal,N,4,B,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,B,1
109_2020-PM-69,EthicalLegal,N,4,B,gemini-2.5-flash-lite,1.0,30,0.8233,0.3534,0.0,C,0
109_2020-PM-69,EthicalLegal,N,4,B,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,0.0,C,0
109_2020-PM-69,EthicalLegal,N,4,B,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,B,1
108_2019-AM-59,EthicalLegal,N,4,A,gpt-4o,0.0,30,1.0,-0.0,1.0,A,1
109_2020-PM-69,EthicalLegal,N,4,B,gemini-2.5-flash-lite,1.5,30,0.5817,0.8366,0.0,C,0
109_2020-PM-60,EthicalLegal,N,4,B,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,B,1
108_2019-AM-59,EthicalLegal,N,4,A,gpt-4o,0.5,30,1.0,-0.0,1.0,A,1
108_2019-AM-59,EthicalLegal,N,4,A,gpt-4o,1.0,30,1.0,-0.0,1.0,A,1
108_2019-AM-59,EthicalLegal,N,4,A,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,A,1
108_2019-AM-59,EthicalLegal,N,4,A,gpt-4o,1.5,30,1.0,-0.0,1.0,A,1
108_2019-AM-59,EthicalLegal,N,4,A,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,A,1
108_2019-AM-63,EthicalLegal,N,4,C,gpt-4o,0.0,30,1.0,-0.0,1.0,C,1
108_2019-AM-59,EthicalLegal,N,4,A,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,A,1
108_2019-AM-59,EthicalLegal,N,4,A,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,A,1
108_2019-AM-59,EthicalLegal,N,4,A,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,A,1
108_2019-AM-59,EthicalLegal,N,4,A,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,A,1
108_2019-AM-63,EthicalLegal,N,4,C,gpt-4o,0.5,30,1.0,-0.0,1.0,C,1
108_2019-AM-63,EthicalLegal,N,4,C,gpt-4o,1.0,30,1.0,-0.0,1.0,C,1
108_2019-AM-63,EthicalLegal,N,4,C,gpt-4o,1.5,30,1.0,-0.0,1.0,C,1
108_2019-AM-63,EthicalLegal,N,4,C,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,C,1
108_2019-AM-63,EthicalLegal,N,4,C,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,C,1
108_2019-AM-63,EthicalLegal,N,4,C,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,C,1
108_2019-AM-63,EthicalLegal,N,4,C,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,C,1
108_2019-AM-63,EthicalLegal,N,4,C,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,C,1
108_2019-AM-63,EthicalLegal,N,4,C,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,C,1
108_2019-PM-48,EthicalLegal,N,4,D,gpt-4o,0.5,30,1.0,-0.0,1.0,D,1
108_2019-PM-48,EthicalLegal,N,4,D,gpt-4o,0.0,30,1.0,-0.0,1.0,D,1
108_2019-AM-63,EthicalLegal,N,4,C,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,C,1
108_2019-PM-48,EthicalLegal,N,4,D,gpt-4o,1.0,30,1.0,-0.0,1.0,D,1
108_2019-AM-59,EthicalLegal,N,4,A,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,A,1
108_2019-PM-48,EthicalLegal,N,4,D,gpt-4o,1.5,30,1.0,-0.0,1.0,D,1
108_2019-PM-48,EthicalLegal,N,4,D,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,D,1
108_2019-PM-48,EthicalLegal,N,4,D,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,D,1
108_2019-PM-48,EthicalLegal,N,4,D,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,D,1
108_2019-PM-48,EthicalLegal,N,4,D,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,D,1
108_2019-PM-48,EthicalLegal,N,4,D,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,D,1
108_2019-PM-48,EthicalLegal,N,4,D,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,D,1
108_2019-PM-70,EthicalLegal,N,4,D,gpt-4o,0.0,30,1.0,-0.0,1.0,D,1
108_2019-PM-70,EthicalLegal,N,4,D,gpt-4o,0.5,30,1.0,-0.0,1.0,D,1
108_2019-PM-48,EthicalLegal,N,4,D,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,D,1
108_2019-PM-70,EthicalLegal,N,4,D,gpt-4o,1.0,30,1.0,-0.0,1.0,D,1
108_2019-PM-70,EthicalLegal,N,4,D,gpt-4o,1.5,30,1.0,-0.0,1.0,D,1
108_2019-PM-70,EthicalLegal,N,4,D,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,D,1
108_2019-PM-70,EthicalLegal,N,4,D,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,D,1
108_2019-PM-70,EthicalLegal,N,4,D,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,D,1
108_2019-PM-70,EthicalLegal,N,4,D,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,D,1
108_2019-PM-70,EthicalLegal,N,4,D,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,D,1
108_2019-PM-70,EthicalLegal,N,4,D,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,D,1
107_2018-AM-32,EthicalLegal,N,4,A,gpt-4o,1.0,30,1.0,-0.0,1.0,A,1
107_2018-AM-32,EthicalLegal,N,4,A,gpt-4o,1.5,30,1.0,-0.0,1.0,A,1
107_2018-AM-32,EthicalLegal,N,4,A,gpt-4o,0.0,30,1.0,-0.0,1.0,A,1
108_2019-PM-70,EthicalLegal,N,4,D,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,D,1
107_2018-AM-32,EthicalLegal,N,4,A,gpt-4o,0.5,30,1.0,-0.0,1.0,A,1
107_2018-AM-32,EthicalLegal,N,4,A,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,A,1
107_2018-AM-32,EthicalLegal,N,4,A,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,A,1
107_2018-AM-32,EthicalLegal,N,4,A,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,A,1
107_2018-AM-32,EthicalLegal,N,4,A,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,A,1
109_2020-PM-69,EthicalLegal,N,4,B,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,B,1
107_2018-AM-60,EthicalLegal,N,4,A,gpt-4o,0.5,30,1.0,-0.0,1.0,A,1
109_2020-PM-60,EthicalLegal,N,4,B,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,B,1
107_2018-AM-60,EthicalLegal,N,4,A,gpt-4o,0.0,30,1.0,-0.0,1.0,A,1
107_2018-AM-32,EthicalLegal,N,4,A,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,A,1
107_2018-AM-60,EthicalLegal,N,4,A,gpt-4o,1.0,30,1.0,-0.0,1.0,A,1
107_2018-AM-32,EthicalLegal,N,4,A,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,A,1
107_2018-AM-60,EthicalLegal,N,4,A,gpt-4o,1.5,30,1.0,-0.0,1.0,A,1
107_2018-AM-32,EthicalLegal,N,4,A,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,A,1
107_2018-AM-78,EthicalLegal,N,5,C,gpt-4o,0.0,30,1.0,-0.0,1.0,C,1
107_2018-AM-60,EthicalLegal,N,4,A,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,A,1
107_2018-AM-60,EthicalLegal,N,4,A,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,A,1
107_2018-AM-60,EthicalLegal,N,4,A,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,A,1
107_2018-AM-60,EthicalLegal,N,4,A,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,A,1
107_2018-AM-60,EthicalLegal,N,4,A,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,A,1
107_2018-AM-60,EthicalLegal,N,4,A,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,A,1
107_2018-AM-78,EthicalLegal,N,5,C,gpt-4o,0.5,30,1.0,-0.0,1.0,C,1
107_2018-AM-78,EthicalLegal,N,5,C,gpt-4o,1.0,30,1.0,-0.0,1.0,C,1
107_2018-AM-78,EthicalLegal,N,5,C,gpt-4o,1.5,30,1.0,-0.0,1.0,C,1
107_2018-AM-60,EthicalLegal,N,4,A,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,A,1
107_2018-AM-78,EthicalLegal,N,5,C,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,C,1
107_2018-AM-78,EthicalLegal,N,5,C,gemini-2.5-flash-lite,1.0,30,0.8191,0.42,0.9333,C,1
107_2018-AM-78,EthicalLegal,N,5,C,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,C,1
115_2026-AM-59,Priority,Y,4,C,gpt-4o,0.0,30,1.0,-0.0,1.0,C,1
115_2026-AM-59,Priority,Y,4,C,gpt-4o,0.5,30,1.0,-0.0,1.0,C,1
107_2018-AM-78,EthicalLegal,N,5,C,gemini-2.5-flash-lite,1.5,30,0.756,0.5665,0.8667,C,1
115_2026-AM-59,Priority,Y,4,C,gpt-4o,1.0,30,1.0,-0.0,1.0,C,1
115_2026-AM-59,Priority,Y,4,C,gpt-4o,1.5,30,1.0,-0.0,1.0,C,1
107_2018-AM-78,EthicalLegal,N,5,C,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,C,1
107_2018-AM-78,EthicalLegal,N,5,C,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,C,1
107_2018-AM-78,EthicalLegal,N,5,C,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,C,1
115_2026-AM-59,Priority,Y,4,C,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,C,1
115_2026-AM-59,Priority,Y,4,C,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,C,1
115_2026-AM-59,Priority,Y,4,C,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,C,1
115_2026-AM-59,Priority,Y,4,C,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,C,1
115_2026-AM-59,Priority,Y,4,C,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,C,1
115_2026-PM-46,Priority,Y,4,D,gpt-4o,0.0,30,1.0,-0.0,1.0,D,1
115_2026-PM-46,Priority,Y,4,D,gpt-4o,0.5,30,1.0,-0.0,1.0,D,1
115_2026-AM-59,Priority,Y,4,C,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,C,1
115_2026-AM-59,Priority,Y,4,C,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,C,1
115_2026-PM-46,Priority,Y,4,D,gpt-4o,1.5,30,1.0,-0.0,1.0,D,1
115_2026-PM-46,Priority,Y,4,D,gpt-4o,1.0,30,1.0,-0.0,1.0,D,1
115_2026-PM-46,Priority,Y,4,D,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,D,1
115_2026-PM-46,Priority,Y,4,D,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,D,1
115_2026-PM-46,Priority,Y,4,D,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,D,1
115_2026-PM-69,Priority,Y,4,C,gpt-4o,0.0,30,1.0,-0.0,1.0,C,1
115_2026-PM-46,Priority,Y,4,D,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,D,1
115_2026-PM-46,Priority,Y,4,D,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,D,1
115_2026-PM-46,Priority,Y,4,D,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,D,1
115_2026-PM-46,Priority,Y,4,D,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,D,1
115_2026-PM-69,Priority,Y,4,C,gpt-4o,1.5,30,1.0,-0.0,1.0,C,1
115_2026-PM-69,Priority,Y,4,C,gpt-4o,1.0,30,1.0,-0.0,1.0,C,1
115_2026-PM-69,Priority,Y,4,C,gpt-4o,0.5,30,1.0,-0.0,1.0,C,1
115_2026-PM-69,Priority,Y,4,C,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,C,1
115_2026-PM-69,Priority,Y,4,C,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,C,1
115_2026-PM-69,Priority,Y,4,C,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,C,1
115_2026-PM-69,Priority,Y,4,C,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,C,1
115_2026-PM-69,Priority,Y,4,C,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,C,1
114_2025-PM-56,Priority,Y,4,D,gpt-4o,0.0,30,1.0,-0.0,0.0,C,0
114_2025-PM-56,Priority,Y,4,D,gpt-4o,1.0,30,1.0,-0.0,0.0,C,0
115_2026-PM-69,Priority,Y,4,C,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,C,1
114_2025-PM-56,Priority,Y,4,D,gpt-4o,0.5,30,1.0,-0.0,0.0,C,0
114_2025-PM-56,Priority,Y,4,D,gpt-4o,1.5,30,0.7196,0.5608,0.0333,C,0
115_2026-PM-69,Priority,Y,4,C,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,C,1
114_2025-PM-56,Priority,Y,4,D,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,0.0,A,0
114_2025-PM-56,Priority,Y,4,D,gemini-2.5-flash-lite,1.0,30,0.8946,0.2108,0.0,A,0
114_2025-PM-56,Priority,Y,4,D,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,0.0,A,0
114_2025-PM-56,Priority,Y,4,D,gemini-2.5-flash-lite,1.5,30,0.6081,0.7838,0.0,A,0
114_2025-PM-56,Priority,Y,4,D,claude-opus-4.5,1.0,30,0.6081,0.7838,0.7667,D,1
114_2025-PM-56,Priority,Y,4,D,claude-opus-4.5,0.5,30,0.8946,0.2108,0.9667,D,1
114_2025-PM-57,Priority,Y,4,C,gpt-4o,0.0,30,1.0,-0.0,1.0,C,1
114_2025-PM-57,Priority,Y,4,C,gpt-4o,1.5,30,1.0,-0.0,1.0,C,1
114_2025-PM-57,Priority,Y,4,C,gpt-4o,0.5,30,1.0,-0.0,1.0,C,1
114_2025-PM-57,Priority,Y,4,C,gpt-4o,1.0,30,1.0,-0.0,1.0,C,1
114_2025-PM-57,Priority,Y,4,C,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,C,1
114_2025-PM-57,Priority,Y,4,C,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,C,1
114_2025-PM-57,Priority,Y,4,C,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,C,1
114_2025-PM-57,Priority,Y,4,C,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,C,1
114_2025-PM-56,Priority,Y,4,D,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,D,1
114_2025-PM-57,Priority,Y,4,C,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,C,1
113_2024-PM-60,Priority,Y,4,B,gpt-4o,1.5,30,1.0,-0.0,1.0,B,1
113_2024-PM-60,Priority,Y,4,B,gpt-4o,0.5,30,1.0,-0.0,1.0,B,1
113_2024-PM-60,Priority,Y,4,B,gpt-4o,1.0,30,1.0,-0.0,1.0,B,1
114_2025-PM-57,Priority,Y,4,C,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,C,1
114_2025-PM-57,Priority,Y,4,C,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,C,1
113_2024-PM-60,Priority,Y,4,B,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,B,1
113_2024-PM-60,Priority,Y,4,B,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,B,1
113_2024-PM-60,Priority,Y,4,B,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,B,1
113_2024-PM-60,Priority,Y,4,B,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,B,1
112_2023-AM-69,Priority,Y,4,D,gpt-4o,0.0,30,1.0,-0.0,1.0,D,1
112_2023-AM-69,Priority,Y,4,D,gpt-4o,1.0,30,1.0,-0.0,1.0,D,1
112_2023-AM-69,Priority,Y,4,D,gpt-4o,0.5,30,1.0,-0.0,1.0,D,1
112_2023-AM-69,Priority,Y,4,D,gpt-4o,1.5,30,1.0,-0.0,1.0,D,1
113_2024-PM-60,Priority,Y,4,B,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,B,1
113_2024-PM-60,Priority,Y,4,B,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,B,1
113_2024-PM-60,Priority,Y,4,B,gpt-4o,0.0,30,1.0,-0.0,1.0,B,1
112_2023-AM-69,Priority,Y,4,D,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,D,1
112_2023-AM-69,Priority,Y,4,D,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,D,1
112_2023-AM-69,Priority,Y,4,D,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,D,1
112_2023-AM-69,Priority,Y,4,D,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,D,1
112_2023-AM-69,Priority,Y,4,D,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,D,1
112_2023-AM-69,Priority,Y,4,D,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,D,1
112_2023-AM-69,Priority,Y,4,D,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,D,1
113_2024-PM-60,Priority,Y,4,B,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,B,1
112_2023-AM-95,Priority,Y,4,D,gpt-4o,0.0,30,1.0,-0.0,1.0,D,1
112_2023-AM-95,Priority,Y,4,D,gpt-4o,1.0,30,1.0,-0.0,1.0,D,1
112_2023-AM-95,Priority,Y,4,D,gpt-4o,1.5,30,1.0,-0.0,1.0,D,1
112_2023-AM-95,Priority,Y,4,D,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,D,1
112_2023-AM-95,Priority,Y,4,D,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,D,1
112_2023-AM-95,Priority,Y,4,D,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,D,1
112_2023-AM-95,Priority,Y,4,D,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,D,1
112_2023-AM-95,Priority,Y,4,D,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,D,1
112_2023-AM-95,Priority,Y,4,D,gpt-4o,0.5,30,1.0,-0.0,1.0,D,1
112_2023-AM-95,Priority,Y,4,D,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,D,1
112_2023-PM-45,Priority,Y,4,A,gpt-4o,0.0,30,1.0,-0.0,1.0,A,1
112_2023-PM-45,Priority,Y,4,A,gpt-4o,0.5,30,1.0,-0.0,1.0,A,1
112_2023-PM-45,Priority,Y,4,A,gpt-4o,1.0,30,1.0,-0.0,1.0,A,1
112_2023-PM-45,Priority,Y,4,A,gpt-4o,1.5,30,1.0,-0.0,1.0,A,1
112_2023-AM-95,Priority,Y,4,D,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,D,1
112_2023-PM-45,Priority,Y,4,A,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,A,1
112_2023-PM-45,Priority,Y,4,A,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,A,1
112_2023-PM-45,Priority,Y,4,A,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,A,1
112_2023-PM-45,Priority,Y,4,A,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,A,1
112_2023-PM-45,Priority,Y,4,A,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,A,1
112_2023-PM-84,Priority,Y,5,C,gpt-4o,0.0,30,1.0,-0.0,1.0,C,1
112_2023-PM-45,Priority,Y,4,A,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,A,1
112_2023-PM-45,Priority,Y,4,A,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,A,1
112_2023-PM-84,Priority,Y,5,C,gpt-4o,0.5,30,1.0,-0.0,1.0,C,1
112_2023-PM-84,Priority,Y,5,C,gpt-4o,1.5,30,1.0,-0.0,1.0,C,1
112_2023-PM-84,Priority,Y,5,C,gpt-4o,1.0,30,1.0,-0.0,1.0,C,1
112_2023-PM-84,Priority,Y,5,C,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,C,1
112_2023-PM-84,Priority,Y,5,C,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,C,1
112_2023-PM-84,Priority,Y,5,C,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,C,1
112_2023-PM-84,Priority,Y,5,C,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,C,1
112_2023-PM-84,Priority,Y,5,C,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,C,1
111_2022-AM-75,Priority,Y,4,D,gpt-4o,0.0,30,1.0,-0.0,1.0,D,1
112_2023-PM-84,Priority,Y,5,C,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,C,1
111_2022-AM-75,Priority,Y,4,D,gpt-4o,0.5,30,1.0,-0.0,1.0,D,1
111_2022-AM-75,Priority,Y,4,D,gpt-4o,1.0,30,1.0,-0.0,1.0,D,1
111_2022-AM-75,Priority,Y,4,D,gpt-4o,1.5,30,0.8946,0.2108,0.9667,D,1
112_2023-PM-84,Priority,Y,5,C,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,C,1
111_2022-AM-92,Priority,Y,4,B,gpt-4o,0.0,30,1.0,-0.0,1.0,B,1
111_2022-AM-75,Priority,Y,4,D,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,D,1
111_2022-AM-75,Priority,Y,4,D,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,D,1
111_2022-AM-75,Priority,Y,4,D,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,D,1
111_2022-AM-75,Priority,Y,4,D,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,D,1
111_2022-AM-75,Priority,Y,4,D,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,D,1
111_2022-AM-92,Priority,Y,4,B,gpt-4o,1.5,30,1.0,-0.0,1.0,B,1
111_2022-AM-92,Priority,Y,4,B,gpt-4o,1.0,30,1.0,-0.0,1.0,B,1
111_2022-AM-92,Priority,Y,4,B,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,0.0,A,0
111_2022-AM-92,Priority,Y,4,B,gemini-2.5-flash-lite,0.5,30,0.639,0.7219,0.2,A,0
111_2022-AM-75,Priority,Y,4,D,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,D,1
111_2022-AM-92,Priority,Y,4,B,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,B,1
111_2022-AM-118,Priority,Y,4,A,gpt-4o,0.0,30,1.0,-0.0,1.0,A,1
111_2022-AM-118,Priority,Y,4,A,gpt-4o,0.5,30,1.0,-0.0,1.0,A,1
111_2022-AM-92,Priority,Y,4,B,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,B,1
111_2022-AM-92,Priority,Y,4,B,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,B,1
111_2022-AM-92,Priority,Y,4,B,gemini-2.5-flash-lite,1.0,30,0.5,1.0,0.5,A,0
111_2022-AM-92,Priority,Y,4,B,gemini-2.5-flash-lite,1.5,30,0.5064,0.9871,0.5667,B,1
111_2022-AM-118,Priority,Y,4,A,gpt-4o,1.5,30,1.0,-0.0,1.0,A,1
111_2022-AM-118,Priority,Y,4,A,gpt-4o,1.0,30,1.0,-0.0,1.0,A,1
111_2022-AM-75,Priority,Y,4,D,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,D,1
111_2022-AM-118,Priority,Y,4,A,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,A,1
111_2022-AM-118,Priority,Y,4,A,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,A,1
111_2022-AM-118,Priority,Y,4,A,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,A,1
111_2022-AM-118,Priority,Y,4,A,claude-opus-4.5,0.5,30,1.0,-0.0,1.0,A,1
111_2022-PM-48,Priority,Y,4,A,gpt-4o,0.0,30,1.0,-0.0,1.0,A,1
111_2022-AM-118,Priority,Y,4,A,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,A,1
111_2022-AM-118,Priority,Y,4,A,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,A,1
111_2022-PM-48,Priority,Y,4,A,gpt-4o,0.5,30,1.0,-0.0,1.0,A,1
111_2022-PM-48,Priority,Y,4,A,gpt-4o,1.5,30,0.8946,0.2108,0.9667,A,1
111_2022-PM-48,Priority,Y,4,A,gpt-4o,1.0,30,0.79,0.42,0.9333,A,1
111_2022-AM-118,Priority,Y,4,A,claude-opus-4.5,1.0,30,1.0,-0.0,1.0,A,1
111_2022-PM-48,Priority,Y,4,A,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,A,1
111_2022-PM-48,Priority,Y,4,A,claude-opus-4.5,1.0,30,1.0,-0.0,0.0,D,0
111_2022-PM-48,Priority,Y,4,A,gemini-2.5-flash-lite,1.0,30,1.0,-0.0,1.0,A,1
111_2022-PM-48,Priority,Y,4,A,gemini-2.5-flash-lite,0.5,30,1.0,-0.0,1.0,A,1
111_2022-PM-48,Priority,Y,4,A,claude-opus-4.5,0.0,30,1.0,-0.0,0.0,D,0
111_2022-PM-70,Priority,Y,4,B,gpt-4o,0.0,30,1.0,-0.0,1.0,B,1
111_2022-PM-48,Priority,Y,4,A,gemini-2.5-flash-lite,1.5,30,1.0,-0.0,1.0,A,1
111_2022-PM-70,Priority,Y,4,B,gpt-4o,1.0,30,1.0,-0.0,1.0,B,1
111_2022-PM-70,Priority,Y,4,B,gpt-4o,1.5,30,1.0,-0.0,1.0,B,1
111_2022-AM-92,Priority,Y,4,B,gpt-4o,0.5,30,1.0,-0.0,1.0,B,1
111_2022-PM-70,Priority,Y,4,B,gpt-4o,0.5,30,1.0,-0.0,1.0,B,1
111_2022-PM-70,Priority,Y,4,B,gemini-2.5-flash-lite,0.0,30,1.0,-0.0,1.0,B,1
111_2022-PM-70,Priority,Y,4,B,claude-opus-4.5,0.0,30,1.0,-0.0,1.0,B,1
