question_id,category,model,model_name,temperature,trial,response,intended_answer,correct,is_valid
C-08,Priority,claude,claude-opus-4-5,0.5,23,A,A,1,True
C-08,Priority,claude,claude-opus-4-5,0.5,24,A,A,1,True
C-08,Priority,claude,claude-opus-4-5,0.5,25,A,A,1,True
C-08,Priority,claude,claude-opus-4-5,0.5,26,A,A,1,True
C-08,Priority,claude,claude-opus-4-5,0.5,27,A,A,1,True
C-08,Priority,claude,claude-opus-4-5,0.5,28,A,A,1,True
C-08,Priority,claude,claude-opus-4-5,0.5,29,A,A,1,True
C-08,Priority,claude,claude-opus-4-5,0.5,30,A,A,1,True
C-09,Priority,claude,claude-opus-4-5,0.5,1,C,C,1,True
C-09,Priority,claude,claude-opus-4-5,0.5,2,C,C,1,True
C-09,Priority,claude,claude-opus-4-5,0.5,3,C,C,1,True
C-09,Priority,claude,claude-opus-4-5,0.5,4,C,C,1,True
C-09,Priority,claude,claude-opus-4-5,0.5,5,C,C,1,True
C-09,Priority,claude,claude-opus-4-5,0.5,6,API_RATE_LIMITED,C,0,False
C-09,Priority,claude,claude-opus-4-5,0.5,7,C,C,1,True
C-09,Priority,claude,claude-opus-4-5,0.5,8,C,C,1,True
C-09,Priority,claude,claude-opus-4-5,0.5,9,C,C,1,True
C-09,Priority,claude,claude-opus-4-5,0.5,10,C,C,1,True
C-09,Priority,claude,claude-opus-4-5,0.5,11,C,C,1,True
C-09,Priority,claude,claude-opus-4-5,0.5,12,C,C,1,True
C-09,Priority,claude,claude-opus-4-5,0.5,13,C,C,1,True
C-09,Priority,claude,claude-opus-4-5,0.5,14,C,C,1,True
C-09,Priority,claude,claude-opus-4-5,0.5,15,C,C,1,True
C-09,Priority,claude,claude-opus-4-5,0.5,16,C,C,1,True
C-09,Priority,claude,claude-opus-4-5,0.5,17,C,C,1,True
C-09,Priority,claude,claude-opus-4-5,0.5,18,C,C,1,True
C-09,Priority,claude,claude-opus-4-5,0.5,19,C,C,1,True
C-09,Priority,claude,claude-opus-4-5,0.5,20,C,C,1,True
C-09,Priority,claude,claude-opus-4-5,0.5,21,C,C,1,True
C-09,Priority,claude,claude-opus-4-5,0.5,22,C,C,1,True
C-09,Priority,claude,claude-opus-4-5,0.5,23,C,C,1,True
C-09,Priority,claude,claude-opus-4-5,0.5,24,C,C,1,True
C-09,Priority,claude,claude-opus-4-5,0.5,25,C,C,1,True
C-09,Priority,claude,claude-opus-4-5,0.5,26,C,C,1,True
C-09,Priority,claude,claude-opus-4-5,0.5,27,C,C,1,True
C-09,Priority,claude,claude-opus-4-5,0.5,28,C,C,1,True
C-09,Priority,claude,claude-opus-4-5,0.5,29,C,C,1,True
C-09,Priority,claude,claude-opus-4-5,0.5,30,C,C,1,True
C-10,Priority,claude,claude-opus-4-5,0.5,1,B,B,1,True
C-10,Priority,claude,claude-opus-4-5,0.5,2,B,B,1,True
C-10,Priority,claude,claude-opus-4-5,0.5,3,B,B,1,True
C-10,Priority,claude,claude-opus-4-5,0.5,4,B,B,1,True
C-10,Priority,claude,claude-opus-4-5,0.5,5,B,B,1,True
C-10,Priority,claude,claude-opus-4-5,0.5,6,B,B,1,True
C-10,Priority,claude,claude-opus-4-5,0.5,7,B,B,1,True
C-10,Priority,claude,claude-opus-4-5,0.5,8,B,B,1,True
C-10,Priority,claude,claude-opus-4-5,0.5,9,B,B,1,True
C-10,Priority,claude,claude-opus-4-5,0.5,10,B,B,1,True
C-10,Priority,claude,claude-opus-4-5,0.5,11,B,B,1,True
C-10,Priority,claude,claude-opus-4-5,0.5,12,B,B,1,True
C-10,Priority,claude,claude-opus-4-5,0.5,13,B,B,1,True
C-10,Priority,claude,claude-opus-4-5,0.5,14,B,B,1,True
C-10,Priority,claude,claude-opus-4-5,0.5,15,B,B,1,True
C-10,Priority,claude,claude-opus-4-5,0.5,16,B,B,1,True
C-10,Priority,claude,claude-opus-4-5,0.5,17,B,B,1,True
C-10,Priority,claude,claude-opus-4-5,0.5,18,B,B,1,True
C-10,Priority,claude,claude-opus-4-5,0.5,19,B,B,1,True
C-10,Priority,claude,claude-opus-4-5,0.5,20,B,B,1,True
C-10,Priority,claude,claude-opus-4-5,0.5,21,B,B,1,True
C-10,Priority,claude,claude-opus-4-5,0.5,22,B,B,1,True
C-10,Priority,claude,claude-opus-4-5,0.5,23,B,B,1,True
C-10,Priority,claude,claude-opus-4-5,0.5,24,B,B,1,True
C-10,Priority,claude,claude-opus-4-5,0.5,25,B,B,1,True
C-10,Priority,claude,claude-opus-4-5,0.5,26,B,B,1,True
C-10,Priority,claude,claude-opus-4-5,0.5,27,B,B,1,True
C-10,Priority,claude,claude-opus-4-5,0.5,28,B,B,1,True
C-10,Priority,claude,claude-opus-4-5,0.5,29,B,B,1,True
C-10,Priority,claude,claude-opus-4-5,0.5,30,API_RATE_LIMITED,B,0,False
A-01,Knowledge,claude,claude-opus-4-5,1.0,1,B,B,1,True
A-01,Knowledge,claude,claude-opus-4-5,1.0,2,B,B,1,True
A-01,Knowledge,claude,claude-opus-4-5,1.0,3,B,B,1,True
A-01,Knowledge,claude,claude-opus-4-5,1.0,4,B,B,1,True
A-01,Knowledge,claude,claude-opus-4-5,1.0,5,B,B,1,True
A-01,Knowledge,claude,claude-opus-4-5,1.0,6,B,B,1,True
A-01,Knowledge,claude,claude-opus-4-5,1.0,7,B,B,1,True
A-01,Knowledge,claude,claude-opus-4-5,1.0,8,B,B,1,True
A-01,Knowledge,claude,claude-opus-4-5,1.0,9,B,B,1,True
A-01,Knowledge,claude,claude-opus-4-5,1.0,10,B,B,1,True
A-01,Knowledge,claude,claude-opus-4-5,1.0,11,B,B,1,True
A-01,Knowledge,claude,claude-opus-4-5,1.0,12,B,B,1,True
A-01,Knowledge,claude,claude-opus-4-5,1.0,13,B,B,1,True
A-01,Knowledge,claude,claude-opus-4-5,1.0,14,B,B,1,True
A-01,Knowledge,claude,claude-opus-4-5,1.0,15,B,B,1,True
A-01,Knowledge,claude,claude-opus-4-5,1.0,16,B,B,1,True
A-01,Knowledge,claude,claude-opus-4-5,1.0,17,B,B,1,True
A-01,Knowledge,claude,claude-opus-4-5,1.0,18,B,B,1,True
A-01,Knowledge,claude,claude-opus-4-5,1.0,19,B,B,1,True
A-01,Knowledge,claude,claude-opus-4-5,1.0,20,B,B,1,True
A-01,Knowledge,claude,claude-opus-4-5,1.0,21,B,B,1,True
A-01,Knowledge,claude,claude-opus-4-5,1.0,22,B,B,1,True
A-01,Knowledge,claude,claude-opus-4-5,1.0,23,B,B,1,True
A-01,Knowledge,claude,claude-opus-4-5,1.0,24,B,B,1,True
A-01,Knowledge,claude,claude-opus-4-5,1.0,25,B,B,1,True
A-01,Knowledge,claude,claude-opus-4-5,1.0,26,B,B,1,True
A-01,Knowledge,claude,claude-opus-4-5,1.0,27,B,B,1,True
A-01,Knowledge,claude,claude-opus-4-5,1.0,28,B,B,1,True
A-01,Knowledge,claude,claude-opus-4-5,1.0,29,B,B,1,True
A-01,Knowledge,claude,claude-opus-4-5,1.0,30,B,B,1,True
A-02,Knowledge,claude,claude-opus-4-5,1.0,1,API_RATE_LIMITED,B,0,False
A-02,Knowledge,claude,claude-opus-4-5,1.0,2,B,B,1,True
A-02,Knowledge,claude,claude-opus-4-5,1.0,3,B,B,1,True
A-02,Knowledge,claude,claude-opus-4-5,1.0,4,B,B,1,True
A-02,Knowledge,claude,claude-opus-4-5,1.0,5,B,B,1,True
A-02,Knowledge,claude,claude-opus-4-5,1.0,6,B,B,1,True
A-02,Knowledge,claude,claude-opus-4-5,1.0,7,B,B,1,True
A-02,Knowledge,claude,claude-opus-4-5,1.0,8,B,B,1,True
A-02,Knowledge,claude,claude-opus-4-5,1.0,9,B,B,1,True
A-02,Knowledge,claude,claude-opus-4-5,1.0,10,B,B,1,True
A-02,Knowledge,claude,claude-opus-4-5,1.0,11,B,B,1,True
A-02,Knowledge,claude,claude-opus-4-5,1.0,12,B,B,1,True
A-02,Knowledge,claude,claude-opus-4-5,1.0,13,B,B,1,True
A-02,Knowledge,claude,claude-opus-4-5,1.0,14,B,B,1,True
A-02,Knowledge,claude,claude-opus-4-5,1.0,15,B,B,1,True
A-02,Knowledge,claude,claude-opus-4-5,1.0,16,B,B,1,True
A-02,Knowledge,claude,claude-opus-4-5,1.0,17,B,B,1,True
A-02,Knowledge,claude,claude-opus-4-5,1.0,18,B,B,1,True
A-02,Knowledge,claude,claude-opus-4-5,1.0,19,B,B,1,True
A-02,Knowledge,claude,claude-opus-4-5,1.0,20,B,B,1,True
A-02,Knowledge,claude,claude-opus-4-5,1.0,21,B,B,1,True
A-02,Knowledge,claude,claude-opus-4-5,1.0,22,B,B,1,True
A-02,Knowledge,claude,claude-opus-4-5,1.0,23,B,B,1,True
A-02,Knowledge,claude,claude-opus-4-5,1.0,24,B,B,1,True
A-02,Knowledge,claude,claude-opus-4-5,1.0,25,B,B,1,True
A-02,Knowledge,claude,claude-opus-4-5,1.0,26,B,B,1,True
A-02,Knowledge,claude,claude-opus-4-5,1.0,27,B,B,1,True
A-02,Knowledge,claude,claude-opus-4-5,1.0,28,B,B,1,True
A-02,Knowledge,claude,claude-opus-4-5,1.0,29,B,B,1,True
A-02,Knowledge,claude,claude-opus-4-5,1.0,30,B,B,1,True
A-03,Knowledge,claude,claude-opus-4-5,1.0,1,B,B,1,True
A-03,Knowledge,claude,claude-opus-4-5,1.0,2,B,B,1,True
A-03,Knowledge,claude,claude-opus-4-5,1.0,3,B,B,1,True
A-03,Knowledge,claude,claude-opus-4-5,1.0,4,B,B,1,True
A-03,Knowledge,claude,claude-opus-4-5,1.0,5,B,B,1,True
A-03,Knowledge,claude,claude-opus-4-5,1.0,6,B,B,1,True
A-03,Knowledge,claude,claude-opus-4-5,1.0,7,B,B,1,True
A-03,Knowledge,claude,claude-opus-4-5,1.0,8,B,B,1,True
A-03,Knowledge,claude,claude-opus-4-5,1.0,9,B,B,1,True
A-03,Knowledge,claude,claude-opus-4-5,1.0,10,B,B,1,True
A-03,Knowledge,claude,claude-opus-4-5,1.0,11,B,B,1,True
A-03,Knowledge,claude,claude-opus-4-5,1.0,12,B,B,1,True
A-03,Knowledge,claude,claude-opus-4-5,1.0,13,B,B,1,True
A-03,Knowledge,claude,claude-opus-4-5,1.0,14,B,B,1,True
A-03,Knowledge,claude,claude-opus-4-5,1.0,15,B,B,1,True
A-03,Knowledge,claude,claude-opus-4-5,1.0,16,B,B,1,True
A-03,Knowledge,claude,claude-opus-4-5,1.0,17,B,B,1,True
A-03,Knowledge,claude,claude-opus-4-5,1.0,18,B,B,1,True
A-03,Knowledge,claude,claude-opus-4-5,1.0,19,B,B,1,True
A-03,Knowledge,claude,claude-opus-4-5,1.0,20,B,B,1,True
A-03,Knowledge,claude,claude-opus-4-5,1.0,21,B,B,1,True
A-03,Knowledge,claude,claude-opus-4-5,1.0,22,B,B,1,True
A-03,Knowledge,claude,claude-opus-4-5,1.0,23,B,B,1,True
A-03,Knowledge,claude,claude-opus-4-5,1.0,24,B,B,1,True
A-03,Knowledge,claude,claude-opus-4-5,1.0,25,B,B,1,True
A-03,Knowledge,claude,claude-opus-4-5,1.0,26,B,B,1,True
A-03,Knowledge,claude,claude-opus-4-5,1.0,27,B,B,1,True
A-03,Knowledge,claude,claude-opus-4-5,1.0,28,B,B,1,True
A-03,Knowledge,claude,claude-opus-4-5,1.0,29,B,B,1,True
A-03,Knowledge,claude,claude-opus-4-5,1.0,30,B,B,1,True
A-04,Knowledge,claude,claude-opus-4-5,1.0,1,B,B,1,True
A-04,Knowledge,claude,claude-opus-4-5,1.0,2,B,B,1,True
A-04,Knowledge,claude,claude-opus-4-5,1.0,3,B,B,1,True
A-04,Knowledge,claude,claude-opus-4-5,1.0,4,B,B,1,True
A-04,Knowledge,claude,claude-opus-4-5,1.0,5,B,B,1,True
A-04,Knowledge,claude,claude-opus-4-5,1.0,6,B,B,1,True
A-04,Knowledge,claude,claude-opus-4-5,1.0,7,B,B,1,True
A-04,Knowledge,claude,claude-opus-4-5,1.0,8,B,B,1,True
A-04,Knowledge,claude,claude-opus-4-5,1.0,9,B,B,1,True
A-04,Knowledge,claude,claude-opus-4-5,1.0,10,B,B,1,True
A-04,Knowledge,claude,claude-opus-4-5,1.0,11,B,B,1,True
A-04,Knowledge,claude,claude-opus-4-5,1.0,12,B,B,1,True
A-04,Knowledge,claude,claude-opus-4-5,1.0,13,B,B,1,True
A-04,Knowledge,claude,claude-opus-4-5,1.0,14,B,B,1,True
A-04,Knowledge,claude,claude-opus-4-5,1.0,15,B,B,1,True
A-04,Knowledge,claude,claude-opus-4-5,1.0,16,B,B,1,True
A-04,Knowledge,claude,claude-opus-4-5,1.0,17,B,B,1,True
A-04,Knowledge,claude,claude-opus-4-5,1.0,18,B,B,1,True
A-04,Knowledge,claude,claude-opus-4-5,1.0,19,B,B,1,True
A-04,Knowledge,claude,claude-opus-4-5,1.0,20,B,B,1,True
A-04,Knowledge,claude,claude-opus-4-5,1.0,21,B,B,1,True
A-04,Knowledge,claude,claude-opus-4-5,1.0,22,B,B,1,True
A-04,Knowledge,claude,claude-opus-4-5,1.0,23,B,B,1,True
A-04,Knowledge,claude,claude-opus-4-5,1.0,24,B,B,1,True
A-04,Knowledge,claude,claude-opus-4-5,1.0,25,B,B,1,True
A-04,Knowledge,claude,claude-opus-4-5,1.0,26,B,B,1,True
A-04,Knowledge,claude,claude-opus-4-5,1.0,27,B,B,1,True
A-04,Knowledge,claude,claude-opus-4-5,1.0,28,B,B,1,True
A-04,Knowledge,claude,claude-opus-4-5,1.0,29,B,B,1,True
A-04,Knowledge,claude,claude-opus-4-5,1.0,30,B,B,1,True
A-05,Knowledge,claude,claude-opus-4-5,1.0,1,A,A,1,True
A-05,Knowledge,claude,claude-opus-4-5,1.0,2,A,A,1,True
A-05,Knowledge,claude,claude-opus-4-5,1.0,3,A,A,1,True
A-05,Knowledge,claude,claude-opus-4-5,1.0,4,A,A,1,True
A-05,Knowledge,claude,claude-opus-4-5,1.0,5,A,A,1,True
A-05,Knowledge,claude,claude-opus-4-5,1.0,6,A,A,1,True
A-05,Knowledge,claude,claude-opus-4-5,1.0,7,A,A,1,True
A-05,Knowledge,claude,claude-opus-4-5,1.0,8,A,A,1,True
A-05,Knowledge,claude,claude-opus-4-5,1.0,9,A,A,1,True
A-05,Knowledge,claude,claude-opus-4-5,1.0,10,A,A,1,True
A-05,Knowledge,claude,claude-opus-4-5,1.0,11,A,A,1,True
A-05,Knowledge,claude,claude-opus-4-5,1.0,12,A,A,1,True
A-05,Knowledge,claude,claude-opus-4-5,1.0,13,A,A,1,True
A-05,Knowledge,claude,claude-opus-4-5,1.0,14,A,A,1,True
A-05,Knowledge,claude,claude-opus-4-5,1.0,15,A,A,1,True
A-05,Knowledge,claude,claude-opus-4-5,1.0,16,A,A,1,True
A-05,Knowledge,claude,claude-opus-4-5,1.0,17,A,A,1,True
A-05,Knowledge,claude,claude-opus-4-5,1.0,18,A,A,1,True
A-05,Knowledge,claude,claude-opus-4-5,1.0,19,A,A,1,True
A-05,Knowledge,claude,claude-opus-4-5,1.0,20,A,A,1,True
A-05,Knowledge,claude,claude-opus-4-5,1.0,21,A,A,1,True
A-05,Knowledge,claude,claude-opus-4-5,1.0,22,A,A,1,True
A-05,Knowledge,claude,claude-opus-4-5,1.0,23,A,A,1,True
A-05,Knowledge,claude,claude-opus-4-5,1.0,24,A,A,1,True
A-05,Knowledge,claude,claude-opus-4-5,1.0,25,A,A,1,True
A-05,Knowledge,claude,claude-opus-4-5,1.0,26,A,A,1,True
A-05,Knowledge,claude,claude-opus-4-5,1.0,27,A,A,1,True
A-05,Knowledge,claude,claude-opus-4-5,1.0,28,A,A,1,True
A-05,Knowledge,claude,claude-opus-4-5,1.0,29,A,A,1,True
A-05,Knowledge,claude,claude-opus-4-5,1.0,30,A,A,1,True
A-06,Knowledge,claude,claude-opus-4-5,1.0,1,A,A,1,True
A-06,Knowledge,claude,claude-opus-4-5,1.0,2,A,A,1,True
A-06,Knowledge,claude,claude-opus-4-5,1.0,3,A,A,1,True
A-06,Knowledge,claude,claude-opus-4-5,1.0,4,A,A,1,True
A-06,Knowledge,claude,claude-opus-4-5,1.0,5,A,A,1,True
A-06,Knowledge,claude,claude-opus-4-5,1.0,6,A,A,1,True
A-06,Knowledge,claude,claude-opus-4-5,1.0,7,A,A,1,True
A-06,Knowledge,claude,claude-opus-4-5,1.0,8,A,A,1,True
A-06,Knowledge,claude,claude-opus-4-5,1.0,9,A,A,1,True
A-06,Knowledge,claude,claude-opus-4-5,1.0,10,A,A,1,True
A-06,Knowledge,claude,claude-opus-4-5,1.0,11,A,A,1,True
A-06,Knowledge,claude,claude-opus-4-5,1.0,12,A,A,1,True
A-06,Knowledge,claude,claude-opus-4-5,1.0,13,A,A,1,True
A-06,Knowledge,claude,claude-opus-4-5,1.0,14,A,A,1,True
A-06,Knowledge,claude,claude-opus-4-5,1.0,15,A,A,1,True
A-06,Knowledge,claude,claude-opus-4-5,1.0,16,A,A,1,True
A-06,Knowledge,claude,claude-opus-4-5,1.0,17,A,A,1,True
A-06,Knowledge,claude,claude-opus-4-5,1.0,18,A,A,1,True
A-06,Knowledge,claude,claude-opus-4-5,1.0,19,A,A,1,True
A-06,Knowledge,claude,claude-opus-4-5,1.0,20,A,A,1,True
A-06,Knowledge,claude,claude-opus-4-5,1.0,21,A,A,1,True
A-06,Knowledge,claude,claude-opus-4-5,1.0,22,A,A,1,True
A-06,Knowledge,claude,claude-opus-4-5,1.0,23,A,A,1,True
A-06,Knowledge,claude,claude-opus-4-5,1.0,24,A,A,1,True
A-06,Knowledge,claude,claude-opus-4-5,1.0,25,A,A,1,True
A-06,Knowledge,claude,claude-opus-4-5,1.0,26,A,A,1,True
A-06,Knowledge,claude,claude-opus-4-5,1.0,27,A,A,1,True
A-06,Knowledge,claude,claude-opus-4-5,1.0,28,A,A,1,True
A-06,Knowledge,claude,claude-opus-4-5,1.0,29,API_RATE_LIMITED,A,0,False
A-06,Knowledge,claude,claude-opus-4-5,1.0,30,A,A,1,True
A-07,Knowledge,claude,claude-opus-4-5,1.0,1,B,B,1,True
A-07,Knowledge,claude,claude-opus-4-5,1.0,2,B,B,1,True
A-07,Knowledge,claude,claude-opus-4-5,1.0,3,B,B,1,True
A-07,Knowledge,claude,claude-opus-4-5,1.0,4,B,B,1,True
A-07,Knowledge,claude,claude-opus-4-5,1.0,5,B,B,1,True
A-07,Knowledge,claude,claude-opus-4-5,1.0,6,B,B,1,True
A-07,Knowledge,claude,claude-opus-4-5,1.0,7,B,B,1,True
A-07,Knowledge,claude,claude-opus-4-5,1.0,8,B,B,1,True
A-07,Knowledge,claude,claude-opus-4-5,1.0,9,B,B,1,True
A-07,Knowledge,claude,claude-opus-4-5,1.0,10,B,B,1,True
A-07,Knowledge,claude,claude-opus-4-5,1.0,11,B,B,1,True
A-07,Knowledge,claude,claude-opus-4-5,1.0,12,B,B,1,True
A-07,Knowledge,claude,claude-opus-4-5,1.0,13,B,B,1,True
A-07,Knowledge,claude,claude-opus-4-5,1.0,14,B,B,1,True
A-07,Knowledge,claude,claude-opus-4-5,1.0,15,B,B,1,True
A-07,Knowledge,claude,claude-opus-4-5,1.0,16,B,B,1,True
A-07,Knowledge,claude,claude-opus-4-5,1.0,17,B,B,1,True
A-07,Knowledge,claude,claude-opus-4-5,1.0,18,B,B,1,True
A-07,Knowledge,claude,claude-opus-4-5,1.0,19,B,B,1,True
A-07,Knowledge,claude,claude-opus-4-5,1.0,20,B,B,1,True
A-07,Knowledge,claude,claude-opus-4-5,1.0,21,B,B,1,True
A-07,Knowledge,claude,claude-opus-4-5,1.0,22,B,B,1,True
A-07,Knowledge,claude,claude-opus-4-5,1.0,23,B,B,1,True
A-07,Knowledge,claude,claude-opus-4-5,1.0,24,B,B,1,True
A-07,Knowledge,claude,claude-opus-4-5,1.0,25,B,B,1,True
A-07,Knowledge,claude,claude-opus-4-5,1.0,26,B,B,1,True
A-07,Knowledge,claude,claude-opus-4-5,1.0,27,B,B,1,True
A-07,Knowledge,claude,claude-opus-4-5,1.0,28,B,B,1,True
A-07,Knowledge,claude,claude-opus-4-5,1.0,29,B,B,1,True
A-07,Knowledge,claude,claude-opus-4-5,1.0,30,B,B,1,True
A-08,Knowledge,claude,claude-opus-4-5,1.0,1,B,B,1,True
A-08,Knowledge,claude,claude-opus-4-5,1.0,2,B,B,1,True
A-08,Knowledge,claude,claude-opus-4-5,1.0,3,B,B,1,True
A-08,Knowledge,claude,claude-opus-4-5,1.0,4,B,B,1,True
A-08,Knowledge,claude,claude-opus-4-5,1.0,5,B,B,1,True
A-08,Knowledge,claude,claude-opus-4-5,1.0,6,B,B,1,True
A-08,Knowledge,claude,claude-opus-4-5,1.0,7,B,B,1,True
A-08,Knowledge,claude,claude-opus-4-5,1.0,8,B,B,1,True
A-08,Knowledge,claude,claude-opus-4-5,1.0,9,B,B,1,True
A-08,Knowledge,claude,claude-opus-4-5,1.0,10,B,B,1,True
A-08,Knowledge,claude,claude-opus-4-5,1.0,11,B,B,1,True
A-08,Knowledge,claude,claude-opus-4-5,1.0,12,B,B,1,True
A-08,Knowledge,claude,claude-opus-4-5,1.0,13,B,B,1,True
A-08,Knowledge,claude,claude-opus-4-5,1.0,14,B,B,1,True
A-08,Knowledge,claude,claude-opus-4-5,1.0,15,B,B,1,True
A-08,Knowledge,claude,claude-opus-4-5,1.0,16,B,B,1,True
A-08,Knowledge,claude,claude-opus-4-5,1.0,17,B,B,1,True
A-08,Knowledge,claude,claude-opus-4-5,1.0,18,B,B,1,True
A-08,Knowledge,claude,claude-opus-4-5,1.0,19,B,B,1,True
A-08,Knowledge,claude,claude-opus-4-5,1.0,20,B,B,1,True
A-08,Knowledge,claude,claude-opus-4-5,1.0,21,B,B,1,True
A-08,Knowledge,claude,claude-opus-4-5,1.0,22,B,B,1,True
A-08,Knowledge,claude,claude-opus-4-5,1.0,23,B,B,1,True
A-08,Knowledge,claude,claude-opus-4-5,1.0,24,B,B,1,True
A-08,Knowledge,claude,claude-opus-4-5,1.0,25,B,B,1,True
A-08,Knowledge,claude,claude-opus-4-5,1.0,26,B,B,1,True
A-08,Knowledge,claude,claude-opus-4-5,1.0,27,B,B,1,True
A-08,Knowledge,claude,claude-opus-4-5,1.0,28,B,B,1,True
A-08,Knowledge,claude,claude-opus-4-5,1.0,29,B,B,1,True
A-08,Knowledge,claude,claude-opus-4-5,1.0,30,B,B,1,True
A-09,Knowledge,claude,claude-opus-4-5,1.0,1,A,A,1,True
A-09,Knowledge,claude,claude-opus-4-5,1.0,2,A,A,1,True
A-09,Knowledge,claude,claude-opus-4-5,1.0,3,A,A,1,True
A-09,Knowledge,claude,claude-opus-4-5,1.0,4,A,A,1,True
A-09,Knowledge,claude,claude-opus-4-5,1.0,5,A,A,1,True
A-09,Knowledge,claude,claude-opus-4-5,1.0,6,A,A,1,True
A-09,Knowledge,claude,claude-opus-4-5,1.0,7,A,A,1,True
A-09,Knowledge,claude,claude-opus-4-5,1.0,8,A,A,1,True
A-09,Knowledge,claude,claude-opus-4-5,1.0,9,A,A,1,True
A-09,Knowledge,claude,claude-opus-4-5,1.0,10,A,A,1,True
A-09,Knowledge,claude,claude-opus-4-5,1.0,11,A,A,1,True
A-09,Knowledge,claude,claude-opus-4-5,1.0,12,A,A,1,True
A-09,Knowledge,claude,claude-opus-4-5,1.0,13,A,A,1,True
A-09,Knowledge,claude,claude-opus-4-5,1.0,14,A,A,1,True
A-09,Knowledge,claude,claude-opus-4-5,1.0,15,API_RATE_LIMITED,A,0,False
A-09,Knowledge,claude,claude-opus-4-5,1.0,16,A,A,1,True
A-09,Knowledge,claude,claude-opus-4-5,1.0,17,A,A,1,True
A-09,Knowledge,claude,claude-opus-4-5,1.0,18,A,A,1,True
A-09,Knowledge,claude,claude-opus-4-5,1.0,19,A,A,1,True
A-09,Knowledge,claude,claude-opus-4-5,1.0,20,A,A,1,True
A-09,Knowledge,claude,claude-opus-4-5,1.0,21,A,A,1,True
A-09,Knowledge,claude,claude-opus-4-5,1.0,22,A,A,1,True
A-09,Knowledge,claude,claude-opus-4-5,1.0,23,A,A,1,True
A-09,Knowledge,claude,claude-opus-4-5,1.0,24,A,A,1,True
A-09,Knowledge,claude,claude-opus-4-5,1.0,25,A,A,1,True
A-09,Knowledge,claude,claude-opus-4-5,1.0,26,A,A,1,True
A-09,Knowledge,claude,claude-opus-4-5,1.0,27,A,A,1,True
A-09,Knowledge,claude,claude-opus-4-5,1.0,28,A,A,1,True
A-09,Knowledge,claude,claude-opus-4-5,1.0,29,A,A,1,True
A-09,Knowledge,claude,claude-opus-4-5,1.0,30,A,A,1,True
A-10,Knowledge,claude,claude-opus-4-5,1.0,1,B,B,1,True
A-10,Knowledge,claude,claude-opus-4-5,1.0,2,B,B,1,True
A-10,Knowledge,claude,claude-opus-4-5,1.0,3,B,B,1,True
A-10,Knowledge,claude,claude-opus-4-5,1.0,4,B,B,1,True
A-10,Knowledge,claude,claude-opus-4-5,1.0,5,B,B,1,True
A-10,Knowledge,claude,claude-opus-4-5,1.0,6,B,B,1,True
A-10,Knowledge,claude,claude-opus-4-5,1.0,7,B,B,1,True
A-10,Knowledge,claude,claude-opus-4-5,1.0,8,B,B,1,True
A-10,Knowledge,claude,claude-opus-4-5,1.0,9,B,B,1,True
A-10,Knowledge,claude,claude-opus-4-5,1.0,10,B,B,1,True
A-10,Knowledge,claude,claude-opus-4-5,1.0,11,B,B,1,True
A-10,Knowledge,claude,claude-opus-4-5,1.0,12,B,B,1,True
A-10,Knowledge,claude,claude-opus-4-5,1.0,13,B,B,1,True
A-10,Knowledge,claude,claude-opus-4-5,1.0,14,B,B,1,True
A-10,Knowledge,claude,claude-opus-4-5,1.0,15,B,B,1,True
A-10,Knowledge,claude,claude-opus-4-5,1.0,16,B,B,1,True
A-10,Knowledge,claude,claude-opus-4-5,1.0,17,B,B,1,True
A-10,Knowledge,claude,claude-opus-4-5,1.0,18,B,B,1,True
A-10,Knowledge,claude,claude-opus-4-5,1.0,19,B,B,1,True
A-10,Knowledge,claude,claude-opus-4-5,1.0,20,B,B,1,True
A-10,Knowledge,claude,claude-opus-4-5,1.0,21,B,B,1,True
A-10,Knowledge,claude,claude-opus-4-5,1.0,22,B,B,1,True
A-10,Knowledge,claude,claude-opus-4-5,1.0,23,B,B,1,True
A-10,Knowledge,claude,claude-opus-4-5,1.0,24,B,B,1,True
A-10,Knowledge,claude,claude-opus-4-5,1.0,25,B,B,1,True
A-10,Knowledge,claude,claude-opus-4-5,1.0,26,B,B,1,True
A-10,Knowledge,claude,claude-opus-4-5,1.0,27,B,B,1,True
A-10,Knowledge,claude,claude-opus-4-5,1.0,28,B,B,1,True
A-10,Knowledge,claude,claude-opus-4-5,1.0,29,B,B,1,True
A-10,Knowledge,claude,claude-opus-4-5,1.0,30,B,B,1,True
B-01,Ethical,claude,claude-opus-4-5,1.0,1,A,A,1,True
B-01,Ethical,claude,claude-opus-4-5,1.0,2,A,A,1,True
B-01,Ethical,claude,claude-opus-4-5,1.0,3,A,A,1,True
B-01,Ethical,claude,claude-opus-4-5,1.0,4,A,A,1,True
B-01,Ethical,claude,claude-opus-4-5,1.0,5,A,A,1,True
B-01,Ethical,claude,claude-opus-4-5,1.0,6,A,A,1,True
B-01,Ethical,claude,claude-opus-4-5,1.0,7,A,A,1,True
B-01,Ethical,claude,claude-opus-4-5,1.0,8,A,A,1,True
B-01,Ethical,claude,claude-opus-4-5,1.0,9,A,A,1,True
B-01,Ethical,claude,claude-opus-4-5,1.0,10,A,A,1,True
B-01,Ethical,claude,claude-opus-4-5,1.0,11,A,A,1,True
B-01,Ethical,claude,claude-opus-4-5,1.0,12,A,A,1,True
